UID,composite_ID,test,congruence,theta,se,TSVR_hours,TSVR_sq,TSVR_log
A087,A087_3,3,incongruent,0.9098841,0.2502669460427529,72.8,5299.839999999999,4.301358731606427
A087,A087_4,4,common,1.0743926,0.2040954520165139,144.2,20793.639999999996,4.978112102390695
A087,A087_4,4,congruent,0.22902194,0.2036301722131973,144.2,20793.639999999996,4.978112102390695
A087,A087_4,4,incongruent,0.3902887,0.2502669460427529,144.2,20793.639999999996,4.978112102390695
A088,A088_1,1,common,0.9950839,0.2040954520165139,1.0,1.0,0.6931471805599453
A088,A088_1,1,congruent,0.5966523,0.2036301722131973,1.0,1.0,0.6931471805599453
A088,A088_1,1,incongruent,1.2980473,0.2502669460427529,1.0,1.0,0.6931471805599453
A088,A088_2,2,common,1.8471406,0.2040954520165139,24.25,588.0625,3.228826155721369
A088,A088_2,2,congruent,1.8461702,0.2036301722131973,24.25,588.0625,3.228826155721369
A088,A088_2,2,incongruent,1.5379694,0.2502669460427529,24.25,588.0625,3.228826155721369
A088,A088_3,3,common,1.4163339,0.2040954520165139,74.91,5611.508099999999,4.3295484280286765
A088,A088_3,3,congruent,0.5751888,0.2036301722131973,74.91,5611.508099999999,4.3295484280286765
A088,A088_3,3,incongruent,1.1656122,0.2502669460427529,74.91,5611.508099999999,4.3295484280286765
A088,A088_4,4,common,2.1209924,0.2040954520165139,149.93,22479.004900000004,5.016816153171337
A088,A088_4,4,congruent,0.29970908,0.2036301722131973,149.93,22479.004900000004,5.016816153171337
A088,A088_4,4,incongruent,2.0626216,0.2502669460427529,149.93,22479.004900000004,5.016816153171337
A089,A089_1,1,common,0.9409946,0.2040954520165139,1.0,1.0,0.6931471805599453
A089,A089_1,1,congruent,1.430805,0.2036301722131973,1.0,1.0,0.6931471805599453
A089,A089_1,1,incongruent,0.5274132,0.2502669460427529,1.0,1.0,0.6931471805599453
A089,A089_2,2,common,1.1363077,0.2040954520165139,32.14,1032.9796000000001,3.500741011998417
A089,A089_2,2,congruent,1.1735958,0.2036301722131973,32.14,1032.9796000000001,3.500741011998417
A089,A089_2,2,incongruent,0.61103594,0.2502669460427529,32.14,1032.9796000000001,3.500741011998417
A089,A089_3,3,common,-0.234108,0.2040954520165139,79.34,6294.8356,4.386267628931136
A089,A089_3,3,congruent,0.88336265,0.2036301722131973,79.34,6294.8356,4.386267628931136
A089,A089_3,3,incongruent,0.15365615,0.2502669460427529,79.34,6294.8356,4.386267628931136
A089,A089_4,4,common,-0.3051235,0.2040954520165139,146.96,21597.2416,4.996941966964253
A089,A089_4,4,congruent,-0.6847285,0.2036301722131973,146.96,21597.2416,4.996941966964253
A089,A089_4,4,incongruent,0.11396811,0.2502669460427529,146.96,21597.2416,4.996941966964253
A090,A090_1,1,common,0.0064003887,0.2040954520165139,1.0,1.0,0.6931471805599453
A090,A090_1,1,congruent,0.49182996,0.2036301722131973,1.0,1.0,0.6931471805599453
A090,A090_1,1,incongruent,-0.13658163,0.2502669460427529,1.0,1.0,0.6931471805599453
A090,A090_2,2,common,0.16867337,0.2040954520165139,23.54,554.1315999999999,3.2003044392827653
A090,A090_2,2,congruent,0.032577816,0.2036301722131973,23.54,554.1315999999999,3.2003044392827653
A090,A090_2,2,incongruent,-1.1563852,0.2502669460427529,23.54,554.1315999999999,3.2003044392827653
A090,A090_3,3,common,-1.9070288,0.2040954520165139,95.42,9104.9764,4.568713648977476
A090,A090_3,3,congruent,-0.98782873,0.2036301722131973,95.42,9104.9764,4.568713648977476
A090,A090_3,3,incongruent,-0.22022721,0.2502669460427529,95.42,9104.9764,4.568713648977476
A090,A090_4,4,common,-0.1302624,0.2040954520165139,144.07,20756.1649,4.977216384550811
A090,A090_4,4,congruent,-0.8693124,0.2036301722131973,144.07,20756.1649,4.977216384550811
A090,A090_4,4,incongruent,-0.57957613,0.2502669460427529,144.07,20756.1649,4.977216384550811
A091,A091_1,1,common,0.3466838,0.2040954520165139,1.0,1.0,0.6931471805599453
A091,A091_1,1,congruent,-0.029805318,0.2036301722131973,1.0,1.0,0.6931471805599453
A091,A091_1,1,incongruent,0.65578634,0.2502669460427529,1.0,1.0,0.6931471805599453
A091,A091_2,2,common,0.26540494,0.2040954520165139,22.2,492.84,3.1441522786722644
A091,A091_2,2,congruent,-0.34152204,0.2036301722131973,22.2,492.84,3.1441522786722644
A091,A091_2,2,incongruent,-0.35849047,0.2502669460427529,22.2,492.84,3.1441522786722644
A091,A091_3,3,common,-1.2731922,0.2040954520165139,73.64,5422.8496000000005,4.312676556539088
A091,A091_3,3,congruent,-0.6156377,0.2036301722131973,73.64,5422.8496000000005,4.312676556539088
A091,A091_3,3,incongruent,-1.1216316,0.2502669460427529,73.64,5422.8496000000005,4.312676556539088
A091,A091_4,4,common,-0.7610385,0.2040954520165139,142.61,20337.612100000002,4.9671012920725275
A091,A091_4,4,congruent,-1.1717794,0.2036301722131973,142.61,20337.612100000002,4.9671012920725275
A091,A091_4,4,incongruent,-0.421866,0.2502669460427529,142.61,20337.612100000002,4.9671012920725275
A092,A092_1,1,common,-0.23666582,0.2040954520165139,1.0,1.0,0.6931471805599453
A092,A092_1,1,congruent,-0.8569857,0.2036301722131973,1.0,1.0,0.6931471805599453
A092,A092_1,1,incongruent,0.317981,0.2502669460427529,1.0,1.0,0.6931471805599453
A092,A092_2,2,common,-1.1681285,0.2040954520165139,22.83,521.2089,3.170945291110651
A092,A092_2,2,congruent,0.1620868,0.2036301722131973,22.83,521.2089,3.170945291110651
A092,A092_2,2,incongruent,-1.4524665,0.2502669460427529,22.83,521.2089,3.170945291110651
A092,A092_3,3,common,-1.4122921,0.2040954520165139,71.31,5085.1161,4.28096243218686
A092,A092_3,3,congruent,-1.4077404,0.2036301722131973,71.31,5085.1161,4.28096243218686
A092,A092_3,3,incongruent,0.32713184,0.2502669460427529,71.31,5085.1161,4.28096243218686
A092,A092_4,4,common,-0.9379314,0.2040954520165139,146.16,21362.7456,4.991520430236574
A092,A092_4,4,congruent,-0.66322774,0.2036301722131973,146.16,21362.7456,4.991520430236574
A092,A092_4,4,incongruent,-1.303472,0.2502669460427529,146.16,21362.7456,4.991520430236574
A093,A093_1,1,common,0.92357063,0.2040954520165139,1.0,1.0,0.6931471805599453
A093,A093_1,1,congruent,0.32042587,0.2036301722131973,1.0,1.0,0.6931471805599453
A093,A093_1,1,incongruent,-0.14417969,0.2502669460427529,1.0,1.0,0.6931471805599453
A093,A093_2,2,common,0.8804739,0.2040954520165139,22.09,487.9681,3.139399623366404
A093,A093_2,2,congruent,0.47054252,0.2036301722131973,22.09,487.9681,3.139399623366404
A093,A093_2,2,incongruent,1.3392057,0.2502669460427529,22.09,487.9681,3.139399623366404
A093,A093_3,3,common,-0.33775264,0.2040954520165139,70.22,4930.8484,4.265773677849632
A093,A093_3,3,congruent,0.87181175,0.2036301722131973,70.22,4930.8484,4.265773677849632
A093,A093_3,3,incongruent,0.06263431,0.2502669460427529,70.22,4930.8484,4.265773677849632
A093,A093_4,4,common,0.43282357,0.2040954520165139,140.95,19866.902499999997,4.95547488291898
A093,A093_4,4,congruent,-1.4217575,0.2036301722131973,140.95,19866.902499999997,4.95547488291898
A093,A093_4,4,incongruent,0.80628985,0.2502669460427529,140.95,19866.902499999997,4.95547488291898
A094,A094_1,1,common,-0.60568935,0.2040954520165139,1.0,1.0,0.6931471805599453
A094,A094_1,1,congruent,-0.8518585,0.2036301722131973,1.0,1.0,0.6931471805599453
A094,A094_1,1,incongruent,-0.85623187,0.2502669460427529,1.0,1.0,0.6931471805599453
A094,A094_2,2,common,0.04897913,0.2040954520165139,22.98,528.0804,3.177220149599368
A094,A094_2,2,congruent,-0.5786703,0.2036301722131973,22.98,528.0804,3.177220149599368
A094,A094_2,2,incongruent,-0.23127083,0.2502669460427529,22.98,528.0804,3.177220149599368
A094,A094_3,3,common,-1.390482,0.2040954520165139,76.21,5807.964099999999,4.3465289823207245
A094,A094_3,3,congruent,-0.35300007,0.2036301722131973,76.21,5807.964099999999,4.3465289823207245
A094,A094_3,3,incongruent,-1.4646033,0.2502669460427529,76.21,5807.964099999999,4.3465289823207245
A094,A094_4,4,common,-1.2023008,0.2040954520165139,149.99,22497.0001,5.017213609456379
A094,A094_4,4,congruent,-0.21578729,0.2036301722131973,149.99,22497.0001,5.017213609456379
A094,A094_4,4,incongruent,-0.9140438,0.2502669460427529,149.99,22497.0001,5.017213609456379
A095,A095_1,1,common,1.6557558,0.2040954520165139,1.0,1.0,0.6931471805599453
A095,A095_1,1,congruent,2.0616446,0.2036301722131973,1.0,1.0,0.6931471805599453
A095,A095_1,1,incongruent,1.6166664,0.2502669460427529,1.0,1.0,0.6931471805599453
A095,A095_2,2,common,0.40608025,0.2040954520165139,29.71,882.6841000000001,3.424588334452731
A095,A095_2,2,congruent,-0.17062126,0.2036301722131973,29.71,882.6841000000001,3.424588334452731
A095,A095_2,2,incongruent,-0.08364898,0.2502669460427529,29.71,882.6841000000001,3.424588334452731
A095,A095_3,3,common,0.31659728,0.2040954520165139,78.76,6203.137600000001,4.379022125653583
A095,A095_3,3,congruent,-0.8887086,0.2036301722131973,78.76,6203.137600000001,4.379022125653583
A095,A095_3,3,incongruent,0.10061908,0.2502669460427529,78.76,6203.137600000001,4.379022125653583
A095,A095_4,4,common,-0.43716764,0.2040954520165139,148.79,22138.464099999997,5.009234313180627
A095,A095_4,4,congruent,-0.8356145,0.2036301722131973,148.79,22138.464099999997,5.009234313180627
A095,A095_4,4,incongruent,0.2919094,0.2502669460427529,148.79,22138.464099999997,5.009234313180627
A096,A096_1,1,common,0.12781216,0.2040954520165139,1.0,1.0,0.6931471805599453
A096,A096_1,1,congruent,0.346876,0.2036301722131973,1.0,1.0,0.6931471805599453
A096,A096_1,1,incongruent,-0.88619196,0.2502669460427529,1.0,1.0,0.6931471805599453
A096,A096_2,2,common,-0.5154981,0.2040954520165139,24.49,599.7601,3.238286218388024
A096,A096_2,2,congruent,0.018268207,0.2036301722131973,24.49,599.7601,3.238286218388024
A096,A096_2,2,incongruent,-0.68815154,0.2502669460427529,24.49,599.7601,3.238286218388024
A096,A096_3,3,common,-1.942024,0.2040954520165139,71.19,5068.0161,4.279301532151069
A096,A096_3,3,congruent,-1.6377039,0.2036301722131973,71.19,5068.0161,4.279301532151069
A096,A096_3,3,incongruent,-1.9849001,0.2502669460427529,71.19,5068.0161,4.279301532151069
A096,A096_4,4,common,-2.0614457,0.2040954520165139,143.66,20638.1956,4.974386161421135
A096,A096_4,4,congruent,-0.4611773,0.2036301722131973,143.66,20638.1956,4.974386161421135
A096,A096_4,4,incongruent,-2.0695786,0.2502669460427529,143.66,20638.1956,4.974386161421135
A097,A097_1,1,common,-0.024022782,0.2040954520165139,1.0,1.0,0.6931471805599453
A097,A097_1,1,congruent,0.051817585,0.2036301722131973,1.0,1.0,0.6931471805599453
A097,A097_1,1,incongruent,0.22450045,0.2502669460427529,1.0,1.0,0.6931471805599453
A097,A097_2,2,common,-0.31129134,0.2040954520165139,24.37,593.8969000000001,3.2335673736111907
A097,A097_2,2,congruent,0.049594127,0.2036301722131973,24.37,593.8969000000001,3.2335673736111907
A097,A097_2,2,incongruent,-0.9200643,0.2502669460427529,24.37,593.8969000000001,3.2335673736111907
A097,A097_3,3,common,0.5527375,0.2040954520165139,70.83,5016.8889,4.27430221608671
A097,A097_3,3,congruent,-0.09872574,0.2036301722131973,70.83,5016.8889,4.27430221608671
A097,A097_3,3,incongruent,0.75515735,0.2502669460427529,70.83,5016.8889,4.27430221608671
A097,A097_4,4,common,-0.23452982,0.2040954520165139,144.85,20981.5225,4.98257869631373
A097,A097_4,4,congruent,-0.8549654,0.2036301722131973,144.85,20981.5225,4.98257869631373
A097,A097_4,4,incongruent,-0.97883,0.2502669460427529,144.85,20981.5225,4.98257869631373
A098,A098_1,1,common,-0.46138126,0.2040954520165139,1.0,1.0,0.6931471805599453
A098,A098_1,1,congruent,1.013564,0.2036301722131973,1.0,1.0,0.6931471805599453
A098,A098_1,1,incongruent,1.126003,0.2502669460427529,1.0,1.0,0.6931471805599453
A098,A098_2,2,common,0.1612877,0.2040954520165139,25.77,664.0929,3.2872818575322613
A098,A098_2,2,congruent,0.24125524,0.2036301722131973,25.77,664.0929,3.2872818575322613
A098,A098_2,2,incongruent,0.3171968,0.2502669460427529,25.77,664.0929,3.2872818575322613
A098,A098_3,3,common,1.0698949,0.2040954520165139,78.84,6215.7456,4.380024632003209
A098,A098_3,3,congruent,0.5392809,0.2036301722131973,78.84,6215.7456,4.380024632003209
A098,A098_3,3,incongruent,1.383977,0.2502669460427529,78.84,6215.7456,4.380024632003209
A098,A098_4,4,common,-0.863407,0.2040954520165139,146.29,21400.764099999997,4.992403432501452
A098,A098_4,4,congruent,0.048315875,0.2036301722131973,146.29,21400.764099999997,4.992403432501452
A098,A098_4,4,incongruent,-1.3131907,0.2502669460427529,146.29,21400.764099999997,4.992403432501452
A099,A099_1,1,common,-0.006490755,0.2040954520165139,1.0,1.0,0.6931471805599453
A099,A099_1,1,congruent,0.29591674,0.2036301722131973,1.0,1.0,0.6931471805599453
A099,A099_1,1,incongruent,0.57338434,0.2502669460427529,1.0,1.0,0.6931471805599453
A099,A099_2,2,common,0.6510458,0.2040954520165139,28.75,826.5625,3.392829131991639
A099,A099_2,2,congruent,0.58491695,0.2036301722131973,28.75,826.5625,3.392829131991639
A099,A099_2,2,incongruent,0.5532507,0.2502669460427529,28.75,826.5625,3.392829131991639
A099,A099_3,3,common,0.624924,0.2040954520165139,78.57,6173.244899999999,4.3766371373894435
A099,A099_3,3,congruent,-0.5780219,0.2036301722131973,78.57,6173.244899999999,4.3766371373894435
A099,A099_3,3,incongruent,0.7926972,0.2502669460427529,78.57,6173.244899999999,4.3766371373894435
A099,A099_4,4,common,0.42285448,0.2040954520165139,143.51,20595.120099999996,4.973348709310239
A099,A099_4,4,congruent,1.979714,0.2036301722131973,143.51,20595.120099999996,4.973348709310239
A099,A099_4,4,incongruent,1.2565347,0.2502669460427529,143.51,20595.120099999996,4.973348709310239
A100,A100_1,1,common,0.67734843,0.2040954520165139,1.0,1.0,0.6931471805599453
A100,A100_1,1,congruent,-1.2328355,0.2036301722131973,1.0,1.0,0.6931471805599453
A100,A100_1,1,incongruent,0.35882238,0.2502669460427529,1.0,1.0,0.6931471805599453
A100,A100_2,2,common,1.3054515,0.2040954520165139,31.14,969.6996,3.4701013603093664
A100,A100_2,2,congruent,1.6018829,0.2036301722131973,31.14,969.6996,3.4701013603093664
A100,A100_2,2,incongruent,1.6406876,0.2502669460427529,31.14,969.6996,3.4701013603093664
A100,A100_3,3,common,-0.68622696,0.2040954520165139,75.34,5676.1156,4.3351970473170836
A100,A100_3,3,congruent,1.1968287,0.2036301722131973,75.34,5676.1156,4.3351970473170836
A100,A100_3,3,incongruent,0.11436492,0.2502669460427529,75.34,5676.1156,4.3351970473170836
A100,A100_4,4,common,0.42788854,0.2040954520165139,146.8,21550.24,4.995860008514102
A100,A100_4,4,congruent,-1.1770359,0.2036301722131973,146.8,21550.24,4.995860008514102
A100,A100_4,4,incongruent,0.111819886,0.2502669460427529,146.8,21550.24,4.995860008514102
A101,A101_1,1,common,-0.7441158,0.2040954520165139,1.0,1.0,0.6931471805599453
A101,A101_1,1,congruent,-0.4241557,0.2036301722131973,1.0,1.0,0.6931471805599453
A101,A101_1,1,incongruent,0.45375252,0.2502669460427529,1.0,1.0,0.6931471805599453
A101,A101_2,2,common,-0.82215184,0.2040954520165139,29.12,847.9744000000001,3.405189402931693
A101,A101_2,2,congruent,-0.057708777,0.2036301722131973,29.12,847.9744000000001,3.405189402931693
A101,A101_2,2,incongruent,-0.72713286,0.2502669460427529,29.12,847.9744000000001,3.405189402931693
A101,A101_3,3,common,-1.4351641,0.2040954520165139,75.21,5656.544099999999,4.333492687678026
A101,A101_3,3,congruent,-1.1671836,0.2036301722131973,75.21,5656.544099999999,4.333492687678026
A101,A101_3,3,incongruent,-0.5623444,0.2502669460427529,75.21,5656.544099999999,4.333492687678026
A101,A101_4,4,common,-0.61321485,0.2040954520165139,150.22,22566.0484,5.018735730130124
A101,A101_4,4,congruent,-0.9706135,0.2036301722131973,150.22,22566.0484,5.018735730130124
A101,A101_4,4,incongruent,-0.66386867,0.2502669460427529,150.22,22566.0484,5.018735730130124
A102,A102_1,1,common,-0.79788387,0.2040954520165139,1.0,1.0,0.6931471805599453
A102,A102_1,1,congruent,0.7303611,0.2036301722131973,1.0,1.0,0.6931471805599453
A102,A102_1,1,incongruent,-0.7586401,0.2502669460427529,1.0,1.0,0.6931471805599453
A102,A102_2,2,common,0.554564,0.2040954520165139,29.13,848.5568999999999,3.40552135314221
A102,A102_2,2,congruent,1.9988064,0.2036301722131973,29.13,848.5568999999999,3.40552135314221
A102,A102_2,2,incongruent,0.9762061,0.2502669460427529,29.13,848.5568999999999,3.40552135314221
A102,A102_3,3,common,-1.2102917,0.2040954520165139,75.27,5665.572899999999,4.3342796761761475
A102,A102_3,3,congruent,-0.14399926,0.2036301722131973,75.27,5665.572899999999,4.3342796761761475
A102,A102_3,3,incongruent,-0.16103044,0.2502669460427529,75.27,5665.572899999999,4.3342796761761475
A102,A102_4,4,common,-0.091870844,0.2040954520165139,150.41,22623.1681,5.019991389020281
A102,A102_4,4,congruent,-1.2732862,0.2036301722131973,150.41,22623.1681,5.019991389020281
A102,A102_4,4,incongruent,0.83283776,0.2502669460427529,150.41,22623.1681,5.019991389020281
A103,A103_1,1,common,1.3719649,0.2040954520165139,1.0,1.0,0.6931471805599453
A103,A103_1,1,congruent,1.4174058,0.2036301722131973,1.0,1.0,0.6931471805599453
A103,A103_1,1,incongruent,1.5466211,0.2502669460427529,1.0,1.0,0.6931471805599453
A103,A103_2,2,common,-0.89227784,0.2040954520165139,27.26,743.1076,3.3414473772563813
A103,A103_2,2,congruent,-0.3500236,0.2036301722131973,27.26,743.1076,3.3414473772563813
A103,A103_2,2,incongruent,-0.13615525,0.2502669460427529,27.26,743.1076,3.3414473772563813
A103,A103_3,3,common,-1.7149671,0.2040954520165139,80.24,6438.457599999999,4.397407736712184
A103,A103_3,3,congruent,-0.29040486,0.2036301722131973,80.24,6438.457599999999,4.397407736712184
A103,A103_3,3,incongruent,-0.9849798,0.2502669460427529,80.24,6438.457599999999,4.397407736712184
A103,A103_4,4,common,-0.02440658,0.2040954520165139,149.72,22416.0784,5.015423810828053
A103,A103_4,4,congruent,-1.1439949,0.2036301722131973,149.72,22416.0784,5.015423810828053
A103,A103_4,4,incongruent,-1.2816291,0.2502669460427529,149.72,22416.0784,5.015423810828053
A104,A104_1,1,common,1.946146,0.2040954520165139,1.0,1.0,0.6931471805599453
A104,A104_1,1,congruent,0.52419245,0.2036301722131973,1.0,1.0,0.6931471805599453
A104,A104_1,1,incongruent,1.6336819,0.2502669460427529,1.0,1.0,0.6931471805599453
A104,A104_2,2,common,0.61260015,0.2040954520165139,22.6,510.76000000000005,3.1612467120315646
A104,A104_2,2,congruent,1.0531029,0.2036301722131973,22.6,510.76000000000005,3.1612467120315646
A104,A104_2,2,incongruent,0.90540886,0.2502669460427529,22.6,510.76000000000005,3.1612467120315646
A104,A104_3,3,common,-0.58344537,0.2040954520165139,72.62,5273.664400000001,4.298916727950875
A104,A104_3,3,congruent,1.0567846,0.2036301722131973,72.62,5273.664400000001,4.298916727950875
A104,A104_3,3,incongruent,-0.40861678,0.2502669460427529,72.62,5273.664400000001,4.298916727950875
A104,A104_4,4,common,-0.88756466,0.2040954520165139,145.78,21251.8084,4.9889348671169165
A104,A104_4,4,congruent,-1.9452,0.2036301722131973,145.78,21251.8084,4.9889348671169165
A104,A104_4,4,incongruent,-0.90486395,0.2502669460427529,145.78,21251.8084,4.9889348671169165
A105,A105_1,1,common,0.41903418,0.2040954520165139,1.0,1.0,0.6931471805599453
A105,A105_1,1,congruent,0.9722759,0.2036301722131973,1.0,1.0,0.6931471805599453
A105,A105_1,1,incongruent,0.714073,0.2502669460427529,1.0,1.0,0.6931471805599453
A105,A105_2,2,common,0.9510838,0.2040954520165139,22.77,518.4729,3.1684242813721024
A105,A105_2,2,congruent,0.64983475,0.2036301722131973,22.77,518.4729,3.1684242813721024
A105,A105_2,2,incongruent,-0.0083685,0.2502669460427529,22.77,518.4729,3.1684242813721024
A105,A105_3,3,common,-0.65305185,0.2040954520165139,69.46,4824.691599999999,4.255045172913092
A105,A105_3,3,congruent,-0.33194155,0.2036301722131973,69.46,4824.691599999999,4.255045172913092
A105,A105_3,3,incongruent,-0.9085332,0.2502669460427529,69.46,4824.691599999999,4.255045172913092
A105,A105_4,4,common,-0.0010390893,0.2040954520165139,146.2,21374.439999999995,4.991792206294776
A105,A105_4,4,congruent,-0.5857954,0.2036301722131973,146.2,21374.439999999995,4.991792206294776
A105,A105_4,4,incongruent,-0.21300952,0.2502669460427529,146.2,21374.439999999995,4.991792206294776
A106,A106_1,1,common,0.9447278,0.2040954520165139,1.0,1.0,0.6931471805599453
A106,A106_1,1,congruent,1.6375366,0.2036301722131973,1.0,1.0,0.6931471805599453
A106,A106_1,1,incongruent,1.3738225,0.2502669460427529,1.0,1.0,0.6931471805599453
A106,A106_2,2,common,0.31260803,0.2040954520165139,22.64,512.5696,3.1629401925378975
A106,A106_2,2,congruent,-0.67422247,0.2036301722131973,22.64,512.5696,3.1629401925378975
A106,A106_2,2,incongruent,-0.30768982,0.2502669460427529,22.64,512.5696,3.1629401925378975
A106,A106_3,3,common,0.30325955,0.2040954520165139,66.08,4366.5664,4.205885936955008
A106,A106_3,3,congruent,0.15615544,0.2036301722131973,66.08,4366.5664,4.205885936955008
A106,A106_3,3,incongruent,-0.32217082,0.2502669460427529,66.08,4366.5664,4.205885936955008
A106,A106_4,4,common,0.69687855,0.2040954520165139,147.13,21647.2369,4.998090266593961
A106,A106_4,4,congruent,0.36424237,0.2036301722131973,147.13,21647.2369,4.998090266593961
A106,A106_4,4,incongruent,0.8650487,0.2502669460427529,147.13,21647.2369,4.998090266593961
A107,A107_1,1,common,-0.5392925,0.2040954520165139,1.0,1.0,0.6931471805599453
A107,A107_1,1,congruent,-1.6095192,0.2036301722131973,1.0,1.0,0.6931471805599453
A107,A107_1,1,incongruent,-0.54907095,0.2502669460427529,1.0,1.0,0.6931471805599453
A107,A107_2,2,common,-1.4539369,0.2040954520165139,26.22,687.4884,3.30395199722332
A107,A107_2,2,congruent,-1.3350258,0.2036301722131973,26.22,687.4884,3.30395199722332
A107,A107_2,2,incongruent,-1.0598805,0.2502669460427529,26.22,687.4884,3.30395199722332
A107,A107_3,3,common,-0.37924552,0.2040954520165139,71.45,5105.1025,4.282896668766692
A107,A107_3,3,congruent,-0.5733027,0.2036301722131973,71.45,5105.1025,4.282896668766692
A107,A107_3,3,incongruent,-1.1174673,0.2502669460427529,71.45,5105.1025,4.282896668766692
A107,A107_4,4,common,-0.2326901,0.2040954520165139,145.95,21301.402499999997,4.990092392864926
A107,A107_4,4,congruent,-0.69361115,0.2036301722131973,145.95,21301.402499999997,4.990092392864926
A107,A107_4,4,incongruent,-0.53590333,0.2502669460427529,145.95,21301.402499999997,4.990092392864926
A108,A108_1,1,common,-1.0477097,0.2040954520165139,1.0,1.0,0.6931471805599453
A108,A108_1,1,congruent,-0.22847334,0.2036301722131973,1.0,1.0,0.6931471805599453
A108,A108_1,1,incongruent,-0.6783539,0.2502669460427529,1.0,1.0,0.6931471805599453
A108,A108_2,2,common,-0.07432678,0.2040954520165139,27.61,762.3121,3.3537563070620187
A108,A108_2,2,congruent,-1.1751201,0.2036301722131973,27.61,762.3121,3.3537563070620187
A108,A108_2,2,incongruent,-0.8650734,0.2502669460427529,27.61,762.3121,3.3537563070620187
A108,A108_3,3,common,0.080273226,0.2040954520165139,68.96,4755.481599999999,4.247923650150401
A108,A108_3,3,congruent,0.9394003,0.2036301722131973,68.96,4755.481599999999,4.247923650150401
A108,A108_3,3,incongruent,-0.6455846,0.2502669460427529,68.96,4755.481599999999,4.247923650150401
A108,A108_4,4,common,-1.3494804,0.2040954520165139,152.12,23140.4944,5.031221927704644
A108,A108_4,4,congruent,-0.98366654,0.2036301722131973,152.12,23140.4944,5.031221927704644
A108,A108_4,4,incongruent,-1.531417,0.2502669460427529,152.12,23140.4944,5.031221927704644
A109,A109_1,1,common,-0.38125452,0.2040954520165139,1.0,1.0,0.6931471805599453
A109,A109_1,1,congruent,-0.2887177,0.2036301722131973,1.0,1.0,0.6931471805599453
A109,A109_1,1,incongruent,-0.083176196,0.2502669460427529,1.0,1.0,0.6931471805599453
A109,A109_2,2,common,-0.8737197,0.2040954520165139,24.65,607.6225,3.2445435716167785
A109,A109_2,2,congruent,-0.59713864,0.2036301722131973,24.65,607.6225,3.2445435716167785
A109,A109_2,2,incongruent,-1.0908667,0.2502669460427529,24.65,607.6225,3.2445435716167785
A109,A109_3,3,common,0.16847758,0.2040954520165139,71.17,5065.168900000001,4.279024447084182
A109,A109_3,3,congruent,0.12964973,0.2036301722131973,71.17,5065.168900000001,4.279024447084182
A109,A109_3,3,incongruent,0.21531877,0.2502669460427529,71.17,5065.168900000001,4.279024447084182
A109,A109_4,4,common,-1.7807457,0.2040954520165139,149.87,22461.016900000002,5.016418538851983
A109,A109_4,4,congruent,-1.2150403,0.2036301722131973,149.87,22461.016900000002,5.016418538851983
A109,A109_4,4,incongruent,-1.4720854,0.2502669460427529,149.87,22461.016900000002,5.016418538851983
