UID,test,composite_ID,TSVR_hours,z_theta_accuracy,z_theta_confidence,calibration
A087,T4,A087_T4,144.2,0.2886274037151049,0.9167275988296045,0.6281001951144995
A088,T1,A088_T1,1.0,2.1226649693548296,0.8743320801769396,-1.24833288917789
A088,T2,A088_T2,24.25,2.7473743074971537,1.0699349804407974,-1.6774393270563563
A088,T3,A088_T3,74.91,0.4533943804210247,-0.15221772104006312,-0.6056121014610878
A088,T4,A088_T4,149.93,1.251892245402226,0.8320129172959163,-0.4198793281063098
A089,T1,A089_T1,1.0,1.6920349763380054,1.2325477924458905,-0.45948718389211485
A089,T2,A089_T2,32.14,1.0183185124440703,0.5502290548669377,-0.4680894575771326
A089,T3,A089_T3,79.34,0.5493619314032608,-0.12739897255762203,-0.6767609039608828
A089,T4,A089_T4,146.96,0.37984218744264325,-0.15618748097012264,-0.5360296684127659
A090,T1,A090_T1,1.0,0.20705172477805353,-2.4304796455576585,-2.637531370335712
A090,T2,A090_T2,23.54,-0.5482841152065139,-1.0472042840016327,-0.4989201687951188
A090,T3,A090_T3,95.42,-1.656790827155912,-1.0531283908405065,0.6036624363154055
A090,T4,A090_T4,144.07,-1.2184826351430775,-0.27385170193867714,0.9446309332044004
A091,T1,A091_T1,1.0,0.6756325526710644,0.8015253136983412,0.12589276102727687
A091,T2,A091_T2,22.2,-0.27452128912313567,-0.11221132151183655,0.16230996761129912
A091,T3,A091_T3,73.64,-1.1512882773748552,-0.4322272428052787,0.7190610345695765
A091,T4,A091_T4,142.61,-0.8569384563461946,0.3110490066748811,1.1679874630210758
A092,T1,A092_T1,1.0,-0.3085955667716054,0.6257651296046407,0.9343606963762461
A092,T2,A092_T2,22.83,-0.8401999888908417,0.10414672441874677,0.9443467133095884
A092,T3,A092_T3,71.31,-0.4883519595322113,-0.6319727617333606,-0.1436208022011493
A092,T4,A092_T4,146.16,-1.471965532800168,-1.0042579212575191,0.46770761154264884
A093,T1,A093_T1,1.0,0.5883870912558272,1.3148472398396347,0.7264601485838075
A093,T2,A093_T2,22.09,0.1950264693843144,-0.4820855261501423,-0.6771119955344567
A093,T3,A093_T3,70.22,0.7042494848638725,-1.4673483899661295,-2.171597874830002
A093,T4,A093_T4,140.95,0.538964974960814,-1.7477931234379296,-2.2867580983987437
A094,T1,A094_T1,1.0,-0.7575012242506391,-0.21862873748567335,0.5388724867649658
A094,T2,A094_T2,22.98,-0.19324480592080914,-0.5038574457199424,-0.3106126397991332
A094,T3,A094_T3,76.21,-1.792688656995179,-1.0564805503153007,0.7362081066798782
A094,T4,A094_T4,149.99,-1.255306464813853,-1.1422645596185188,0.11304190519533419
A095,T1,A095_T1,1.0,1.625785218614586,1.277201429533168,-0.34858378908141807
A095,T2,A095_T2,29.71,-0.2987596394081406,-0.223096047445424,0.0756635919627166
A095,T3,A095_T3,78.76,-0.6006681252071127,0.218833024031074,0.8195011492381866
A095,T4,A095_T4,148.79,-0.809584693173845,-1.0087654793368261,-0.19918078616298118
A096,T1,A096_T1,1.0,-0.4934276408069352,0.8730628765447151,1.3664905173516504
A096,T2,A096_T2,24.49,-1.3411348778563943,-1.4530940789341995,-0.11195920107780521
A096,T3,A096_T3,71.19,-2.2613936483638555,-0.8480584389238413,1.4133352094400142
A096,T4,A096_T4,143.66,-1.5486401072118323,-0.4760397497084711,1.0726003575033611
A097,T1,A097_T1,1.0,0.2508044717316057,-0.3581116028524791,-0.6089160745840848
A097,T2,A097_T2,24.37,-0.5882906548656369,-0.810721923850615,-0.22243126898497811
A097,T3,A097_T3,70.83,0.8298920429707887,-2.082183521844392,-2.9120755648151806
A097,T4,A097_T4,144.85,0.0848805384670536,-0.36226032812794623,-0.44714086659499985
A098,T1,A098_T1,1.0,0.6299481690709979,0.7309896745867914,0.1010415055157935
A098,T2,A098_T2,25.77,0.36248016955062723,0.22914894090887483,-0.1333312286417524
A098,T3,A098_T3,78.84,1.2233536079153857,1.02555282385926,-0.19780078405612578
A098,T4,A098_T4,146.29,-0.7400534645983602,-0.04414041710106457,0.6959130474972957
A099,T1,A099_T1,1.0,1.182010486205652,0.8504307806404603,-0.3315797055651917
A099,T2,A099_T2,28.75,1.315826530682076,1.1546102234435407,-0.1612163072385353
A099,T3,A099_T3,78.57,-0.23367905861580718,0.7570251190972077,0.9907041777130149
A099,T4,A099_T4,143.51,0.8937194423646672,1.7259227736660372,0.83220333130137
A100,T1,A100_T1,1.0,-0.08054933835957577,0.15524992373748178,0.23579926209705754
A100,T2,A100_T2,31.14,0.8313933606420871,-0.2861056351664377,-1.1174989958085249
A100,T3,A100_T3,75.34,0.27537834200336675,-0.03385045332104696,-0.3092287953244137
A100,T4,A100_T4,146.8,0.058756901238753316,-1.9532553788647558,-2.012012280103509
A101,T1,A101_T1,1.0,-1.103595138272985,-0.9668033450335938,0.13679179323939117
A101,T2,A101_T2,29.12,-0.7484568244788272,-0.9735661856742619,-0.22510936119543468
A101,T3,A101_T3,75.21,-1.6080538292628013,-0.2683119183793625,1.3397419108834387
A101,T4,A101_T4,150.22,-1.2396612948444705,-0.09762160948360178,1.1420396853608688
A102,T1,A102_T1,1.0,-0.05339326398148747,0.3956185867982369,0.4490118507797244
A102,T2,A102_T2,29.13,1.127034170376143,0.07680772658786368,-1.0502264437882793
A102,T3,A102_T3,75.27,-0.5131361058036286,0.008208507780153331,0.5213446135837819
A102,T4,A102_T4,150.41,-0.5386541841699667,-0.6436250549670594,-0.10497087079709266
A103,T1,A103_T1,1.0,1.8591147771751562,-0.9897452358029185,-2.848860012978075
A103,T2,A103_T2,27.26,-1.0810148857497024,-0.33290263265916453,0.7481122530905379
A103,T3,A103_T3,80.24,-1.8314600555594953,0.2938501062064254,2.1253101617659205
A103,T4,A103_T4,149.72,-1.0321139573228546,0.613394499961269,1.6455084572841236
A104,T1,A104_T1,1.0,1.8445896314598622,1.2949763176022437,-0.5496133138576185
A104,T2,A104_T2,22.6,0.04136913115756027,0.9321905562655983,0.8908214251080381
A104,T3,A104_T3,72.62,0.23009417136385504,0.6891808532355251,0.4590866818716701
A104,T4,A104_T4,145.78,-1.8897350033050213,-0.2395261394370391,1.6502088638679822
A105,T1,A105_T1,1.0,0.6413970987336896,2.0306274544293315,1.3892303556956418
A105,T2,A105_T2,22.77,0.49585273823613907,1.2177101149914218,0.7218573767552827
A105,T3,A105_T3,69.46,-0.2583412448074239,-0.049370035697658333,0.20897120910976555
A105,T4,A105_T4,146.2,0.30753687287935155,-0.7973904513116911,-1.1049273241910427
A106,T1,A106_T1,1.0,1.2616882468088795,1.0806663319319525,-0.18102191487692698
A106,T2,A106_T2,22.64,0.12541148422349555,0.0387310856057569,-0.08668039861773864
A106,T3,A106_T3,66.08,0.36213122791694086,0.3464849315231144,-0.015646296393826475
A106,T4,A106_T4,147.13,1.06407160385944,0.695829472488624,-0.36824213137081596
A107,T1,A107_T1,1.0,-0.7652655675503877,0.13232561260658407,0.8975911801569717
A107,T2,A107_T2,26.22,-1.7190559341352163,-2.5529581430338646,-0.8339022088986483
A107,T3,A107_T3,71.45,-1.1097277821883986,-0.793553116947414,0.3161746652409846
A107,T4,A107_T4,145.95,-1.3304639799856801,-1.0601951741771363,0.27026880580854384
A108,T1,A108_T1,1.0,-0.5270413345667877,-0.16003198597638946,0.36700934859039824
A108,T2,A108_T2,27.61,-1.1818416449561344,-0.720159398725282,0.4616822462308524
A108,T3,A108_T3,68.96,-0.3861067324576701,-0.6219253044392228,-0.2358185719815527
A108,T4,A108_T4,152.12,-1.2071659727918072,-1.9600096609972424,-0.7528436882054352
A109,T1,A109_T1,1.0,-0.27495544285461726,-0.6988151732535285,-0.4238597303989112
A109,T2,A109_T2,24.65,-1.1712207472223664,-1.7612339135705462,-0.5900131663481798
A109,T3,A109_T3,71.17,-0.2522962494371564,-0.6233611676699561,-0.3710649182327997
A109,T4,A109_T4,149.87,-1.3796898563364297,-2.1238713212637497,-0.74418146492732
